ID,date,from,day_recorded,month_recorded,dnoregion,regionid,intensity_forecast,intensity_index,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
176,2023-12-30,04:00,Saturday,December,England,15,79,low,5.7,1.3,6.8,15.0,24.9,0,0.7,0.0,45.7
177,2023-12-30,04:00,Saturday,December,Scotland,16,10,very low,0.7,0.0,1.9,1.4,20.8,0,14.8,0.0,60.4
178,2023-12-30,04:00,Saturday,December,Wales,17,83,low,0.8,0.1,1.4,20.1,7.9,0,5.0,0.1,64.6
179,2023-12-30,04:00,Saturday,December,GB,18,75,low,4.7,1.1,5.9,13.5,23.4,0,2.7,0.0,48.7
180,2023-12-30,04:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,80.0
181,2023-12-30,04:30,Saturday,December,SP Distribution,2,17,very low,1.6,0.0,5.3,1.9,37.9,0,7.6,0.0,45.6
182,2023-12-30,04:30,Saturday,December,Electricity North West,3,16,very low,4.9,0.0,6.6,2.4,70.2,0,0.8,0.0,15.1
183,2023-12-30,04:30,Saturday,December,NPG North East,4,14,very low,10.4,0.0,28.0,0.0,58.2,0,0.0,0.0,3.5
184,2023-12-30,04:30,Saturday,December,NPG Yorkshire,5,65,low,24.4,0.0,1.6,9.1,4.8,0,0.0,0.0,60.1
185,2023-12-30,04:30,Saturday,December,SP Manweb,6,14,very low,2.8,0.0,4.8,2.1,44.4,0,2.4,0.0,43.4
186,2023-12-30,04:30,Saturday,December,WPD South Wales,7,162,moderate,1.9,1.0,1.0,38.0,6.6,0,0.2,0.0,51.3
187,2023-12-30,04:30,Saturday,December,WPD West Midlands,8,71,low,6.8,4.9,3.7,4.0,39.2,0,0.7,0.0,40.7
188,2023-12-30,04:30,Saturday,December,WPD East Midlands,9,151,moderate,10.3,12.1,0.7,6.5,5.7,0,0.0,0.0,64.8
189,2023-12-30,04:30,Saturday,December,UKPN East,10,45,low,0.0,0.0,0.0,11.3,24.4,0,0.0,0.0,64.2
190,2023-12-30,04:30,Saturday,December,WPD South West,11,303,very high,0.6,0.8,1.5,74.8,1.4,0,0.1,0.0,20.8
191,2023-12-30,04:30,Saturday,December,SSE South,12,208,high,3.3,3.9,9.3,42.1,5.7,0,0.5,0.0,35.2
192,2023-12-30,04:30,Saturday,December,UKPN London,13,54,low,0.0,0.0,10.3,13.3,17.8,0,0.6,0.0,58.0
193,2023-12-30,04:30,Saturday,December,UKPN South East,14,75,low,0.0,0.0,34.9,17.6,5.6,0,1.9,0.0,40.1
194,2023-12-30,04:30,Saturday,December,England,15,83,low,5.8,1.2,8.4,16.3,24.0,0,0.6,0.0,43.7
195,2023-12-30,04:30,Saturday,December,Scotland,16,19,very low,0.7,0.0,6.2,1.4,23.4,0,12.5,0.0,55.8
196,2023-12-30,04:30,Saturday,December,Wales,17,95,low,0.5,0.0,2.3,23.0,7.0,0,3.7,0.0,63.6
197,2023-12-30,04:30,Saturday,December,GB,18,80,low,4.8,1.0,7.8,14.7,23.0,0,2.3,0.0,46.4
198,2023-12-30,05:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,24.4,0.0,75.6
199,2023-12-30,05:00,Saturday,December,SP Distribution,2,9,very low,1.8,0.0,2.2,1.8,39.0,0,8.1,0.1,47.0
200,2023-12-30,05:00,Saturday,December,Electricity North West,3,12,very low,4.5,0.0,6.9,1.7,71.1,0,1.0,0.0,14.8
201,2023-12-30,05:00,Saturday,December,NPG North East,4,14,very low,10.0,0.0,28.4,0.0,58.7,0,0.0,0.1,2.8
202,2023-12-30,05:00,Saturday,December,NPG Yorkshire,5,67,low,24.0,0.0,2.4,9.8,6.5,0,0.0,0.0,57.3
203,2023-12-30,05:00,Saturday,December,SP Manweb,6,8,very low,2.6,0.0,3.8,1.3,42.7,0,4.3,0.1,45.2
204,2023-12-30,05:00,Saturday,December,WPD South Wales,7,158,moderate,1.0,0.5,0.6,38.6,4.3,0,0.1,0.0,54.9
205,2023-12-30,05:00,Saturday,December,WPD West Midlands,8,70,low,6.6,4.6,3.9,4.6,40.2,0,1.2,0.1,38.7
206,2023-12-30,05:00,Saturday,December,WPD East Midlands,9,159,moderate,10.9,11.6,1.1,9.5,5.8,0,0.0,0.0,61.1
207,2023-12-30,05:00,Saturday,December,UKPN East,10,43,low,0.0,0.0,0.0,10.9,26.2,0,0.0,0.0,62.9
208,2023-12-30,05:00,Saturday,December,WPD South West,11,288,high,0.9,1.1,2.2,70.2,1.9,0,0.2,0.0,23.5
209,2023-12-30,05:00,Saturday,December,SSE South,12,202,high,3.9,3.9,9.6,40.3,6.2,0,0.6,0.0,35.4
210,2023-12-30,05:00,Saturday,December,UKPN London,13,55,low,0.0,0.0,11.5,13.4,17.1,0,0.8,0.0,57.2
211,2023-12-30,05:00,Saturday,December,UKPN South East,14,77,low,0.0,0.0,36.2,17.9,4.2,0,2.1,0.0,39.7
212,2023-12-30,05:00,Saturday,December,England,15,85,low,5.9,1.2,8.9,16.5,24.1,0,0.7,0.0,42.7
213,2023-12-30,05:00,Saturday,December,Scotland,16,12,very low,0.7,0.0,3.1,1.2,25.5,0,11.5,0.1,57.9
214,2023-12-30,05:00,Saturday,December,Wales,17,87,low,0.4,0.0,1.1,21.5,6.5,0,3.4,0.0,67.0
215,2023-12-30,05:00,Saturday,December,GB,18,79,low,4.9,1.0,7.6,14.8,23.3,0,2.3,0.0,46.2
216,2023-12-30,05:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,27.7,0.0,72.3
217,2023-12-30,05:30,Saturday,December,SP Distribution,2,7,very low,1.5,0.0,2.4,1.4,40.4,0,8.6,0.0,45.7
218,2023-12-30,05:30,Saturday,December,Electricity North West,3,12,very low,3.9,0.0,10.7,1.6,66.7,0,1.1,0.0,16.1
219,2023-12-30,05:30,Saturday,December,NPG North East,4,11,very low,7.0,0.0,36.2,0.0,54.9,0,0.0,0.0,1.9
220,2023-12-30,05:30,Saturday,December,NPG Yorkshire,5,63,low,23.3,0.0,4.3,8.9,6.4,0,0.0,0.0,57.0
221,2023-12-30,05:30,Saturday,December,SP Manweb,6,10,very low,2.2,0.0,5.5,1.7,37.3,0,5.2,0.0,48.2
222,2023-12-30,05:30,Saturday,December,WPD South Wales,7,138,moderate,0.5,0.3,0.5,34.2,4.8,0,0.1,0.0,59.6
223,2023-12-30,05:30,Saturday,December,WPD West Midlands,8,63,low,5.8,3.4,6.1,5.9,38.1,0,1.6,0.0,38.9
224,2023-12-30,05:30,Saturday,December,WPD East Midlands,9,154,moderate,9.8,9.9,1.8,12.6,7.3,0,0.0,0.0,58.6
225,2023-12-30,05:30,Saturday,December,UKPN East,10,36,very low,0.0,0.0,0.0,9.1,27.1,0,0.0,0.0,63.8
226,2023-12-30,05:30,Saturday,December,WPD South West,11,261,high,1.0,1.0,5.0,63.2,1.6,0,0.3,0.0,27.8
227,2023-12-30,05:30,Saturday,December,SSE South,12,180,moderate,3.4,3.3,16.5,35.8,5.0,0,0.9,0.0,35.1
228,2023-12-30,05:30,Saturday,December,UKPN London,13,50,low,0.0,0.0,19.3,11.6,13.8,0,1.0,0.0,54.3
229,2023-12-30,05:30,Saturday,December,UKPN South East,14,69,low,0.0,0.0,48.3,14.4,2.1,0,2.4,0.0,32.9
230,2023-12-30,05:30,Saturday,December,England,15,76,low,5.5,1.1,12.9,14.5,23.5,0,1.0,0.0,41.5
231,2023-12-30,05:30,Saturday,December,Scotland,16,5,very low,0.7,0.0,0.0,1.0,26.9,0,13.7,0.0,57.6
232,2023-12-30,05:30,Saturday,December,Wales,17,76,low,0.2,0.0,0.0,19.2,6.1,0,5.2,0.0,69.3
233,2023-12-30,05:30,Saturday,December,GB,18,70,low,4.5,0.9,10.4,13.0,22.9,0,2.9,0.0,45.3
234,2023-12-30,06:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,31.9,0.0,68.1
235,2023-12-30,06:00,Saturday,December,SP Distribution,2,8,very low,1.1,0.0,2.1,1.3,36.1,0,9.5,0.1,49.9
236,2023-12-30,06:00,Saturday,December,Electricity North West,3,9,very low,2.2,0.0,9.5,1.3,62.4,0,1.3,0.1,23.2
237,2023-12-30,06:00,Saturday,December,NPG North East,4,10,very low,6.2,0.0,35.1,0.0,56.5,0,0.5,0.1,1.5
238,2023-12-30,06:00,Saturday,December,NPG Yorkshire,5,69,low,23.7,0.0,6.5,10.2,9.1,0,0.0,0.0,50.5
239,2023-12-30,06:00,Saturday,December,SP Manweb,6,6,very low,1.2,0.0,4.6,0.9,31.5,0,4.5,0.2,57.2
240,2023-12-30,06:00,Saturday,December,WPD South Wales,7,137,moderate,0.3,0.3,0.5,33.9,6.2,0,0.2,0.0,58.5
241,2023-12-30,06:00,Saturday,December,WPD West Midlands,8,49,low,4.7,2.2,6.5,5.6,37.6,0,1.7,0.1,41.5
242,2023-12-30,06:00,Saturday,December,WPD East Midlands,9,146,moderate,11.3,7.4,3.1,16.2,9.2,0,0.0,0.0,52.8
243,2023-12-30,06:00,Saturday,December,UKPN East,10,34,very low,0.0,0.0,0.0,8.6,29.0,0,0.1,0.1,62.2
244,2023-12-30,06:00,Saturday,December,WPD South West,11,254,high,1.3,0.6,5.7,62.2,1.4,0,0.3,0.0,28.4
245,2023-12-30,06:00,Saturday,December,SSE South,12,178,moderate,4.0,1.8,17.5,38.8,3.9,0,0.9,0.1,33.0
246,2023-12-30,06:00,Saturday,December,UKPN London,13,51,low,0.0,0.0,24.0,11.6,10.7,0,1.2,0.2,52.4
247,2023-12-30,06:00,Saturday,December,UKPN South East,14,66,low,0.0,0.0,51.8,13.6,0.8,0,2.2,0.3,31.3
248,2023-12-30,06:00,Saturday,December,England,15,75,low,5.4,1.0,13.2,14.6,23.3,0,1.3,0.0,41.2
249,2023-12-30,06:00,Saturday,December,Scotland,16,5,very low,0.7,0.0,0.0,1.0,25.2,0,17.4,0.0,55.7
250,2023-12-30,06:00,Saturday,December,Wales,17,79,low,0.2,0.0,0.0,20.0,5.6,0,5.2,0.1,69.0
251,2023-12-30,06:00,Saturday,December,GB,18,68,low,4.5,0.8,10.7,13.2,22.5,0,3.6,0.0,44.8
252,2023-12-30,06:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,37.1,0.0,62.9
253,2023-12-30,06:30,Saturday,December,SP Distribution,2,8,very low,0.9,0.0,1.3,1.1,33.0,0,9.9,0.0,53.8
254,2023-12-30,06:30,Saturday,December,Electricity North West,3,8,very low,1.7,0.0,3.9,1.3,57.9,0,1.6,0.0,33.7
255,2023-12-30,06:30,Saturday,December,NPG North East,4,13,very low,9.0,0.0,27.3,0.1,56.1,0,1.2,0.0,6.3
256,2023-12-30,06:30,Saturday,December,NPG Yorkshire,5,79,low,25.8,0.0,2.5,12.1,10.5,0,0.2,0.0,49.0
257,2023-12-30,06:30,Saturday,December,SP Manweb,6,7,very low,0.8,0.0,1.6,1.4,26.3,0,4.0,0.0,65.9
258,2023-12-30,06:30,Saturday,December,WPD South Wales,7,111,low,0.7,0.4,1.2,27.0,8.4,0,0.4,0.0,62.0
259,2023-12-30,06:30,Saturday,December,WPD West Midlands,8,59,low,3.2,1.8,5.8,9.4,34.1,0,1.8,0.0,43.9
260,2023-12-30,06:30,Saturday,December,WPD East Midlands,9,155,moderate,7.8,7.2,3.4,19.3,11.5,0,0.1,0.0,50.6
261,2023-12-30,06:30,Saturday,December,UKPN East,10,38,very low,0.0,0.0,9.9,8.2,29.4,0,0.2,0.0,52.3
262,2023-12-30,06:30,Saturday,December,WPD South West,11,238,high,0.4,0.4,12.5,58.6,1.0,0,0.5,0.0,26.7
263,2023-12-30,06:30,Saturday,December,SSE South,12,158,moderate,1.2,1.0,37.3,35.1,2.5,0,1.3,0.0,21.7
264,2023-12-30,06:30,Saturday,December,UKPN London,13,51,low,0.0,0.0,48.0,9.9,7.5,0,1.6,0.0,32.9
265,2023-12-30,06:30,Saturday,December,UKPN South East,14,56,low,0.0,0.0,66.5,10.4,0.0,0,2.3,0.0,20.8
266,2023-12-30,06:30,Saturday,December,England,15,71,low,5.1,1.0,19.2,13.2,22.6,0,1.3,0.0,37.5
267,2023-12-30,06:30,Saturday,December,Scotland,16,5,very low,0.6,0.0,0.2,1.0,23.7,0,17.8,0.0,56.5
268,2023-12-30,06:30,Saturday,December,Wales,17,85,low,0.1,0.0,0.1,21.6,5.1,0,4.7,0.0,68.5
269,2023-12-30,06:30,Saturday,December,GB,18,66,low,4.2,0.8,15.6,12.2,21.6,0,3.6,0.0,41.9
270,2023-12-30,07:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,39.9,0.0,60.1
271,2023-12-30,07:00,Saturday,December,SP Distribution,2,8,very low,0.8,0.0,1.6,0.9,31.4,0,9.4,0.0,55.8
272,2023-12-30,07:00,Saturday,December,Electricity North West,3,6,very low,0.9,0.0,3.1,1.1,51.9,0,1.4,0.0,41.6
273,2023-12-30,07:00,Saturday,December,NPG North East,4,13,very low,8.0,0.0,28.4,0.2,51.5,0,1.1,0.1,10.7
274,2023-12-30,07:00,Saturday,December,NPG Yorkshire,5,80,low,25.7,0.0,4.7,12.3,12.4,0,0.2,0.1,44.6
275,2023-12-30,07:00,Saturday,December,SP Manweb,6,12,very low,0.5,0.0,1.4,2.6,24.0,0,3.8,0.1,67.6
276,2023-12-30,07:00,Saturday,December,WPD South Wales,7,109,low,0.6,0.4,0.8,26.6,8.2,0,0.4,0.3,62.7
277,2023-12-30,07:00,Saturday,December,WPD West Midlands,8,46,low,2.6,1.6,4.0,6.7,33.2,0,1.8,0.1,50.0
278,2023-12-30,07:00,Saturday,December,WPD East Midlands,9,158,moderate,9.8,6.9,4.6,20.2,11.8,0,0.1,0.0,46.4
279,2023-12-30,07:00,Saturday,December,UKPN East,10,46,low,0.0,0.0,12.7,10.0,29.5,0,0.2,0.0,47.6
280,2023-12-30,07:00,Saturday,December,WPD South West,11,226,high,0.5,0.4,14.6,55.4,0.9,0,0.5,0.8,26.9
281,2023-12-30,07:00,Saturday,December,SSE South,12,166,moderate,1.4,0.9,37.3,37.3,2.4,0,1.4,0.1,19.2
282,2023-12-30,07:00,Saturday,December,UKPN London,13,60,low,0.0,0.0,51.7,11.9,7.0,0,1.8,0.0,27.6
283,2023-12-30,07:00,Saturday,December,UKPN South East,14,64,low,0.0,0.0,65.6,12.5,0.0,0,2.4,0.0,19.5
284,2023-12-30,07:00,Saturday,December,England,15,76,low,5.2,1.1,17.7,14.1,22.7,0,1.4,0.1,37.8
285,2023-12-30,07:00,Saturday,December,Scotland,16,6,very low,0.6,0.0,0.7,0.9,22.0,0,17.5,0.0,58.2
286,2023-12-30,07:00,Saturday,December,Wales,17,83,low,0.1,0.0,0.1,20.9,4.8,0,4.4,0.0,69.6
287,2023-12-30,07:00,Saturday,December,GB,18,68,low,4.3,0.9,14.3,12.8,21.4,0,3.7,0.1,42.5
288,2023-12-30,07:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,40.7,0.0,59.3
289,2023-12-30,07:30,Saturday,December,SP Distribution,2,7,very low,0.8,0.0,1.4,0.9,26.9,0,8.4,0.0,61.5
290,2023-12-30,07:30,Saturday,December,Electricity North West,3,6,very low,0.8,0.0,5.8,1.0,45.0,0,1.4,0.0,46.0
291,2023-12-30,07:30,Saturday,December,NPG North East,4,10,very low,5.8,0.0,44.2,0.1,41.7,0,1.0,0.0,7.2
292,2023-12-30,07:30,Saturday,December,NPG Yorkshire,5,73,low,24.3,0.0,10.6,10.8,16.4,0,0.4,0.0,37.4
293,2023-12-30,07:30,Saturday,December,SP Manweb,6,8,very low,0.5,0.0,2.2,1.6,20.7,0,4.5,0.0,70.5
294,2023-12-30,07:30,Saturday,December,WPD South Wales,7,81,low,0.7,0.2,2.1,19.7,8.9,0,0.6,0.0,67.7
295,2023-12-30,07:30,Saturday,December,WPD West Midlands,8,32,very low,2.3,0.7,6.4,5.3,31.7,0,2.3,0.0,51.3
296,2023-12-30,07:30,Saturday,December,WPD East Midlands,9,135,moderate,10.5,4.2,9.7,20.1,14.4,0,0.3,0.0,40.8
297,2023-12-30,07:30,Saturday,December,UKPN East,10,54,low,0.0,0.0,22.7,10.3,28.7,0,0.3,0.0,38.0
298,2023-12-30,07:30,Saturday,December,WPD South West,11,212,high,0.5,0.2,18.9,52.1,1.0,0,0.7,0.0,26.5
299,2023-12-30,07:30,Saturday,December,SSE South,12,149,moderate,1.2,0.5,45.0,33.7,2.5,0,1.7,0.0,15.5
300,2023-12-30,07:30,Saturday,December,UKPN London,13,55,low,0.0,0.0,62.2,10.0,5.2,0,2.4,0.0,20.1
301,2023-12-30,07:30,Saturday,December,UKPN South East,14,55,low,0.0,0.0,71.0,10.0,0.0,0,2.8,0.0,16.2
302,2023-12-30,07:30,Saturday,December,England,15,68,low,4.9,0.7,23.1,12.5,21.8,0,1.8,0.0,35.2
303,2023-12-30,07:30,Saturday,December,Scotland,16,6,very low,0.6,0.0,1.0,0.9,19.3,0,17.6,0.0,60.7
304,2023-12-30,07:30,Saturday,December,Wales,17,79,low,0.1,0.0,0.2,20.0,4.6,0,4.0,0.0,71.1
305,2023-12-30,07:30,Saturday,December,GB,18,61,low,4.1,0.6,18.9,11.5,20.4,0,3.9,0.0,40.7
306,2023-12-30,08:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,38.4,0.0,61.6
307,2023-12-30,08:00,Saturday,December,SP Distribution,2,7,very low,0.7,0.0,1.8,0.8,22.9,0,7.8,0.0,65.9
308,2023-12-30,08:00,Saturday,December,Electricity North West,3,7,very low,0.8,0.0,5.8,1.3,41.0,0,1.3,0.0,49.8
309,2023-12-30,08:00,Saturday,December,NPG North East,4,10,very low,5.2,0.0,45.3,0.1,37.9,0,1.1,0.0,10.3
310,2023-12-30,08:00,Saturday,December,NPG Yorkshire,5,68,low,22.6,0.0,13.1,10.0,16.3,0,0.5,0.0,37.4
311,2023-12-30,08:00,Saturday,December,SP Manweb,6,9,very low,0.4,0.0,2.2,1.8,18.1,0,4.5,0.1,72.9
312,2023-12-30,08:00,Saturday,December,WPD South Wales,7,103,low,0.4,0.1,1.3,25.5,7.7,0,0.7,0.1,64.2
313,2023-12-30,08:00,Saturday,December,WPD West Midlands,8,22,very low,1.8,0.4,5.4,3.7,29.1,0,2.4,0.1,57.1
314,2023-12-30,08:00,Saturday,December,WPD East Midlands,9,115,low,11.1,2.6,12.0,18.5,14.0,0,0.3,0.1,41.4
315,2023-12-30,08:00,Saturday,December,UKPN East,10,59,low,0.0,0.0,25.7,10.8,26.6,0,0.3,0.1,36.6
316,2023-12-30,08:00,Saturday,December,WPD South West,11,210,high,0.5,0.1,17.6,51.9,1.6,0,0.7,0.6,27.2
317,2023-12-30,08:00,Saturday,December,SSE South,12,152,moderate,1.2,0.3,42.2,35.0,3.6,0,1.6,0.2,15.9
318,2023-12-30,08:00,Saturday,December,UKPN London,13,57,low,0.0,0.0,60.4,10.7,5.5,0,2.2,0.1,21.1
319,2023-12-30,08:00,Saturday,December,UKPN South East,14,57,low,0.0,0.0,68.3,10.8,0.0,0,2.6,0.1,18.2
320,2023-12-30,08:00,Saturday,December,England,15,67,low,4.7,0.4,21.6,12.8,20.7,0,1.8,0.1,37.9
321,2023-12-30,08:00,Saturday,December,Scotland,16,6,very low,0.5,0.0,1.1,0.8,17.0,0,16.4,0.0,64.1
322,2023-12-30,08:00,Saturday,December,Wales,17,80,low,0.1,0.0,0.5,20.0,4.2,0,3.9,0.1,71.1
323,2023-12-30,08:00,Saturday,December,GB,18,59,low,3.9,0.4,17.8,11.8,19.2,0,3.7,0.1,43.1
324,2023-12-30,08:30,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,37.2,0.0,62.8
325,2023-12-30,08:30,Saturday,December,SP Distribution,2,5,very low,0.7,0.0,0.6,0.8,17.7,0,8.8,0.0,71.4
326,2023-12-30,08:30,Saturday,December,Electricity North West,3,7,very low,0.7,0.0,5.2,1.4,38.1,0,1.7,0.0,53.0
327,2023-12-30,08:30,Saturday,December,NPG North East,4,10,very low,5.0,0.0,44.2,0.1,35.8,0,1.2,0.0,13.6
328,2023-12-30,08:30,Saturday,December,NPG Yorkshire,5,67,low,21.4,0.0,13.6,10.3,17.7,0,0.6,0.0,36.3
329,2023-12-30,08:30,Saturday,December,SP Manweb,6,8,very low,0.4,0.0,1.6,1.8,16.1,0,4.7,0.0,75.4
330,2023-12-30,08:30,Saturday,December,WPD South Wales,7,83,low,0.4,0.0,1.2,20.9,6.8,0,0.7,0.1,69.9
331,2023-12-30,08:30,Saturday,December,WPD West Midlands,8,13,very low,1.4,0.0,4.2,2.7,27.9,0,2.9,0.0,60.9
332,2023-12-30,08:30,Saturday,December,WPD East Midlands,9,84,low,12.0,0.0,12.4,16.7,16.3,0,0.4,0.1,42.1
333,2023-12-30,08:30,Saturday,December,UKPN East,10,60,low,0.0,0.0,22.2,11.9,29.0,0,0.3,0.1,36.5
334,2023-12-30,08:30,Saturday,December,WPD South West,11,216,high,0.5,0.0,15.0,53.7,2.3,0,0.7,0.9,26.9
335,2023-12-30,08:30,Saturday,December,SSE South,12,148,moderate,1.3,0.0,38.7,34.9,5.4,0,1.6,0.2,17.8
336,2023-12-30,08:30,Saturday,December,UKPN London,13,60,low,0.0,0.0,57.3,11.6,6.5,0,2.0,0.1,22.5
337,2023-12-30,08:30,Saturday,December,UKPN South East,14,60,low,0.0,0.0,66.3,11.6,0.0,0,2.5,0.1,19.5
338,2023-12-30,08:30,Saturday,December,England,15,61,low,4.4,0.0,23.0,12.6,19.9,0,1.9,0.1,38.1
339,2023-12-30,08:30,Saturday,December,Scotland,16,5,very low,0.5,0.0,0.4,0.8,13.7,0,16.0,0.0,68.5
340,2023-12-30,08:30,Saturday,December,Wales,17,69,low,0.1,0.0,0.5,17.4,3.7,0,4.5,0.0,73.7
341,2023-12-30,08:30,Saturday,December,GB,18,55,low,3.7,0.0,19.1,11.5,18.2,0,3.7,0.1,43.7
342,2023-12-30,09:00,Saturday,December,Scottish Hydro Electric Power Distribution,1,0,very low,0.0,0.0,0.0,0.0,0.0,0,39.9,0.0,60.1
343,2023-12-30,09:00,Saturday,December,SP Distribution,2,4,very low,0.6,0.0,0.0,0.7,14.0,0,10.1,0.0,74.5
344,2023-12-30,09:00,Saturday,December,Electricity North West,3,5,very low,0.8,0.0,5.8,0.9,38.5,0,2.2,0.0,51.7
345,2023-12-30,09:00,Saturday,December,NPG North East,4,9,very low,5.2,0.0,42.0,0.1,39.9,0,1.6,0.1,11.1
346,2023-12-30,09:00,Saturday,December,NPG Yorkshire,5,67,low,20.7,0.0,14.1,10.5,19.1,0,0.9,0.1,34.6
347,2023-12-30,09:00,Saturday,December,SP Manweb,6,6,very low,0.4,0.0,1.8,1.3,15.1,0,4.6,0.1,76.6
348,2023-12-30,09:00,Saturday,December,WPD South Wales,7,103,low,0.3,0.0,1.0,26.1,5.9,0,0.7,0.5,65.5
349,2023-12-30,09:00,Saturday,December,WPD West Midlands,8,8,very low,1.2,0.0,4.4,1.6,27.3,0,3.3,0.2,62.1
350,2023-12-30,09:00,Saturday,December,WPD East Midlands,9,73,low,13.5,0.0,12.7,13.8,17.1,0,0.6,0.3,42.1
351,2023-12-30,09:00,Saturday,December,UKPN East,10,54,low,0.0,0.0,22.3,10.0,28.2,0,0.3,0.4,38.9
